# BOBA Playbook pHash index — generated by scripts/build_phash_index.py
# Cards: 8221 · Format: bobaId|<16-hex-char> (LSB-first 64-bit pHash)
# Browser-side hash MUST stay in sync with computeFramePhash in js/app.js.
MIX-780-Bell-Camp-Mixtape Battlefoil-First Edition-BRAWL|d0cd20b1cb2db557
MIX-781-Bangford-Mixtape Battlefoil-First Edition-BRAWL|507dc101fd2d255f
MIX-782-Forcefield-Mixtape Battlefoil-First Edition-BRAWL|12776809c7b91d57
MIX-783-Amoeba-Mixtape Battlefoil-First Edition-BRAWL|30dd6181cf0d355f
MIX-784-Action-Mixtape Battlefoil-2026 Edition-BRAWL|5c41c029e5af7d55
MIX-785-Go-Cart-Mixtape Battlefoil-First Edition-BRAWL|587de0817927c55d
MIX-786-Castler-Mixtape Battlefoil-First Edition-BRAWL|c279e18969a79559
MIX-79-Hard-Drive-Mixtape Battlefoil-Tim Hardaway Debut-GLOW|d46dc2817d2f0575
MIX-79-Skuba-Mixtape Battlefoil-First Edition-HEX|147de009e78b8d75
MIX-80-BuckShot-Mixtape Battlefoil-Buck Showalter Debut-GLOW|507be009ed37255d
MIX-80-Haliburst-Mixtape Battlefoil-First Edition-HEX|9459b081ed3d1757
MIX-81-Dart-Board-Mixtape Battlefoil-First Edition-HEX|4c4d9019e7a74d5d
MIX-81-Haymaker-Mixtape Battlefoil-Spencer Haywood Debut-GLOW|502fc829799d8757
MIX-82-Dumper-Mixtape Battlefoil-First Edition-HEX|187dc101fd65255f
MIX-82-Tank-Mixtape Battlefoil-Bo Said So-GLOW|58d3a021e73f495d
MIX-83-Skeee-Mixtape Battlefoil-First Edition-GLOW|546d4b29e707c15d
MIX-83-Switchblade-Mixtape Battlefoil-First Edition-HEX|94fd2001ebc9955f
MIX-84-AJax-Mixtape Battlefoil-First Edition-GLOW|586fc081e72f0d57
MIX-84-Cupid-Mixtape Battlefoil-2026 Edition-HEX|505de0a1eb8d2577
MIX-85-Air Ace-Mixtape Battlefoil-First Edition-HEX|507de009ed8d8d57
MIX-85-BoJax-Mixtape Battlefoil-Founding Hero Alpha Update-FIRE|501710a1fbbb0b5f
MIX-86-Magic-Mixtape Battlefoil-Magic Johnson Debut-FIRE|544fa091fdad0375
MIX-86-Maxed Out-Mixtape Battlefoil-First Edition-HEX|5029f80947f58d5f
MIX-87-Emmitt-164-Mixtape Battlefoil-Emmitt Smith Debut-FIRE|704fc421f98d8d75
MIX-87-King Tuck-Mixtape Battlefoil-First Edition-HEX|147de109fb63055d
MIX-88-Macho-Mixtape Battlefoil-First Edition-HEX|3079b081efad915d
MIX-88-Marino-Mixtape Battlefoil-Dan Marino Debut-FIRE|507fe001eb2d655d
MIX-89-Barry "Cutback" Sanders-Mixtape Battlefoil-Barry Sanders Debut-FIRE|564fe0a1f98d0557
MIX-89-Gladiator-Mixtape Battlefoil-First Edition-HEX|1479c089f92d8d5f
MIX-90-BrockNess-Mixtape Battlefoil-First Edition-HEX|525f2821fd23c55d
MIX-90-Muggsy-Mixtape Battlefoil-Muggsy Bogues Debut-FIRE|54598889db65e557
MIX-91-Fungi-Mixtape Battlefoil-2026 Edition-HEX|54ddc021e3ad1d57
MIX-91-Spudnick-Mixtape Battlefoil-Spudd Webb Debut-FIRE|506fec98f511037d
MIX-92-The Ironman-Mixtape Battlefoil-Cal Ripkin JR Debut-FIRE|505dc809fd9d855d
MIX-92-Wattage-Mixtape Battlefoil-First Edition-HEX|5017d821fd1b857d
MIX-93-Gunner-Mixtape Battlefoil-First Edition-HEX|345dc089ed2d855f
MIX-93-Peek-A-Boo-Mixtape Battlefoil-Picabo Street Debut-FIRE|744dd801cf39a95d
MIX-94-Marksman-Mixtape Battlefoil-First Edition-HEX|507d6809ffa3055d
MIX-94-Wizard-Mixtape Battlefoil-Ozzie Smith Debut-FIRE|5465e001f737295f
MIX-95-D-Harp-Mixtape Battlefoil-First Edition-HEX|145b8329edad4557
MIX-95-Joey Jawz-Mixtape Battlefoil-Joey Chestnut Debut-FIRE|541fc229f19f0d59
MIX-96-Bus-Mixtape Battlefoil-Jerome Bettis Debut-FIRE|546fc021f91f455d
MIX-96-Jeanetic-Mixtape Battlefoil-First Edition-HEX|50c96005ed67ad5f
MIX-97-Chicken Man-Mixtape Battlefoil-Wade Boggs Debut-FIRE|d427e003c79d2d57
MIX-97-Doublecheck-Mixtape Battlefoil-2026 Edition-HEX|98d9e029f927255d
MIX-98-Caliber-Mixtape Battlefoil-2026 Edition-HEX|5075e009efe18d5d
MIX-98-HowBout'em-Mixtape Battlefoil-Jimmy Johnson Debut-FIRE|50e3e40dd9196577
MIX-99-Escape Artist-Mixtape Battlefoil-First Edition-HEX|145d6021efe7455d
MIX-99-Sea-Largent-Mixtape Battlefoil-Steve Largent Debut-FIRE|507de009fb1d855d
MRA-2-Unanimous Sandman-Inspired Ink Bubble Gum Battlefoil-Mariano Rivera Debut-GUM|93c28774c3cc7c1d
MRA-3-Unanimous Sandman-Inspired Ink Battlefoil-Mariano Rivera Debut-HEX|dbd15174e9a90655
MRA-4-Unanimous Sandman-Inspired Ink Battlefoil-Mariano Rivera Debut-GLOW|3a011555c10b7fbf
MRA-5-Unanimous Sandman-Inspired Ink Battlefoil-Mariano Rivera Debut-FIRE|1a3135c5c1c32e7f
MRA-6-Unanimous Sandman-Inspired Ink Battlefoil-Mariano Rivera Debut-ICE|d9c11561c183be3f
MRA-7-Unanimous Sandman-Inspired Ink Battlefoil-Mariano Rivera Debut-STEEL|1ca9a16343c31d7f
OBF-1-A.I.-Orange Battlefoil-Allen Iverson Debut-FIRE|9c0b5ae9720ba957
OBF-1-Bojax-Orange Battlefoil-2026 Founding Hero-FIRE|52393cc38b72e34d
OBF-10-Rocket-Orange Battlefoil-Roger Clemens Debut-FIRE|d829d263720b8ddd
OBF-10-Waddler-Orange Battlefoil-Jaylen Waddle Debut-FIRE|7263f803c3d82d75
OBF-10-Wizard-Orange Battlefoil-Ozzie Smith Debut-FIRE|5207d1dc2d539b69
OBF-100-J-Cam-Orange Battlefoil-First Edition-FIRE|7c0dd869498323f7
OBF-100-Torque-Orange Battlefoil-First Edition-FIRE|6ce3961c29d2c747
OBF-101-Generator-Orange Battlefoil-First Edition-FIRE|72ad7a855849a557
OBF-101-Risarcher-Orange Battlefoil-First Edition-FIRE|b20e326349f2b9cd
OBF-102-Sarrtillery-Orange Battlefoil-First Edition-FIRE|6c9bd24363d81967
OBF-102-Tattoo-Orange Battlefoil-2026 Edition-FIRE|b6096989690d9777
OBF-103-Brawn-Orange Battlefoil-First Edition-FIRE|ea47948b6961a15f
OBF-104-Cicada-Orange Battlefoil-First Edition-FIRE|720763c978238b5f
OBF-105-Courthouse-Orange Battlefoil-First Edition-FIRE|988d5a6325592d77
OBF-106-Bandelero-Orange Battlefoil-2026 Edition-FIRE|d82966897943a75d
OBF-107-Kettle-Bell-Orange Battlefoil-First Edition-FIRE|f42558435243bd7d
OBF-108-JacHammer-Orange Battlefoil-First Edition-FIRE|78e14869630fb55d
OBF-109-BaldWing-Orange Battlefoil-First Edition-FIRE|d6834a4bf8b0a557
OBF-11-Donnie Baseball-Orange Battlefoil-Don Mattingly Debut-FIRE|9863ca49294eaddd
OBF-11-Joey Jawz-Orange Battlefoil-Joey Chestnut Debut-FIRE|f60dd80c215c3df3
OBF-11-Troy of Dallas-Orange Battlefoil-Troy Aikman Debut-FIRE|dc2b706d581285fd
OBF-110-Rook-Orange Battlefoil-First Edition-FIRE|5225c31b31cb8d77
OBF-111-Camera-Orange Battlefoil-First Edition-FIRE|3029c8cbd3472d7d
OBF-112-Homestead-Orange Battlefoil-First Edition-FIRE|e4255bc3130bad75
OBF-113-Scary-Orange Battlefoil-First Edition-FIRE|5cc19271d3436d5d
OBF-114-Canine-Orange Battlefoil-First Edition-FIRE|79250a33c9cb365d
OBF-115-Superbaby-Orange Battlefoil-2026 Edition-FIRE|66adf003c2c92d7d
OBF-116-Javalanche-Orange Battlefoil-2026 Edition-FIRE|7227c8c9614b1d77
OBF-117-Wild Bill-Orange Battlefoil-First Edition-FIRE|72c93e13d00ea95f
OBF-118-Thorn-Orange Battlefoil-First Edition-FIRE|d60bd0434b893df5
OBF-119-Chiller-Orange Battlefoil-First Edition-FIRE|5829db23868b69d7
OBF-12-Boshpit-Orange Battlefoil-Chris Bosh Debut-FIRE|58c3f209817b2fd5
OBF-12-Bus-Orange Battlefoil-Jerome Bettis Debut-FIRE|d413d1f3c95225cd
OBF-12-Cheryl Bomb-Orange Battlefoil-Cheryl Miller Debut-FIRE|b4895071d90b27fd
OBF-120-Zephyr-Orange Battlefoil-First Edition-FIRE|f0c93831c3cd2d57
OBF-121-Lumber-Orange Battlefoil-First Edition-FIRE|922356935923addd
OBF-122-Golden Bullet-Orange Battlefoil-First Edition-FIRE|7ce9d8e9e00b0357
OBF-123-Ozzmosis-Orange Battlefoil-First Edition-FIRE|7899f021e9432d5f
OBF-124-DeKap-Orange Battlefoil-First Edition-FIRE|5a0b69b1782d8757
OBF-125-Bell-Camp-Orange Battlefoil-First Edition-FIRE|b2e17c29c95235d5
OBF-126-Bangford-Orange Battlefoil-First Edition-FIRE|1ea11ae16c4bb15f
OBF-127-Forcefield-Orange Battlefoil-First Edition-FIRE|c9a976615943857d
OBF-128-Amoeba-Orange Battlefoil-First Edition-FIRE|36437383c8493d5f
OBF-129-Action-Orange Battlefoil-2026 Edition-FIRE|c49372e90352b977
OBF-13-Chicken Man-Orange Battlefoil-Wade Boggs Debut-FIRE|f0231c7c895671f9
OBF-13-Nice Game Pretty Boy-Orange Battlefoil-Keith Hernández Debut-FIRE|368958495a07adfd
OBF-13-Thurmanator-Orange Battlefoil-Thuman Thomas Debut-FIRE|dc23f2c96923895d
OBF-130-Go-Cart-Orange Battlefoil-First Edition-FIRE|702d83895347add7
OBF-131-Castler-Orange Battlefoil-First Edition-FIRE|dc8979430929a77d
OBF-14-Big Papi-Orange Battlefoil-David Ortiz Debut-FIRE|ccc7424b1b23a57d
OBF-14-Flutie-Orange Battlefoil-Doug Flutie Debut-FIRE|582d745969a6835f
OBF-14-HowBout'em-Orange Battlefoil-Jimmy Johnson Debut-FIRE|70a6e44c1b586de7
OBF-15-Green-Machine-Orange Battlefoil-Jalen Green Debut-FIRE|8e09d0cb3379a557
OBF-15-King Felix-Orange Battlefoil-Félix Hernández Debut-FIRE|78a9b669490e27d3
OBF-15-Sea-Largent-Orange Battlefoil-Steve Largent Debut-FIRE|79a3361c99586967
OBF-16-Howietzer-Orange Battlefoil-Howie Long Debut-FIRE|d45bd824dc5921d7
OBF-16-KAT-Orange Battlefoil-Karl-Anthony Towns Debut-FIRE|3407d61b78cb8357
OBF-16-Peppers-Orange Battlefoil-Julius Peppers Debut-FIRE|922978e999062df7
OBF-17-Goggles-Orange Battlefoil-Eric Dickerson Debut-FIRE|718dd2d2c9782667
OBF-17-King Henrik-Orange Battlefoil-Henrik Lundqvist Debut-FIRE|78c96669d8c98357
OBF-17-Mean-Joe-Orange Battlefoil-Joe Greene Debut-FIRE|b061c60bd9582ddf
OBF-18-Chief-Orange Battlefoil-Robert Parish Debut-FIRE|d623d80969d983d7
OBF-18-Destroya-Orange Battlefoil-Patrick Ewing Debut-FIRE|36835af1c3092d7d
OBF-18-Steady Eddie-Orange Battlefoil-Eddie George Debut-FIRE|1c369bcb631a6c4d
OBF-19-Big Geo-Orange Battlefoil-Craig Biggio Debut-FIRE|7c815963d28c2d5f
OBF-19-Thrill-Orange Battlefoil-Will Clark Debut-FIRE|7cc1c6b3330649dd
OBF-19-X.L.-Orange Battlefoil-Xavier Legette Alpha Update-FIRE|d2879e5a61290f57
OBF-2-Magic-Orange Battlefoil-Magic Johnson Debut-FIRE|ad52b09a0ee95367
OBF-2-The Kid-Orange Battlefoil-Cover Hero-FIRE|9229d249238bfd57
OBF-2-Young-Gunner-Orange Battlefoil-Steve Young Debut-FIRE|74815c49d36c2dd7
OBF-20-Bags-Orange Battlefoil-Jeff Bagwell Debut-FIRE|9e29f223815a397d
OBF-20-Frostbite-Orange Battlefoil-Trae Young Debut-FIRE|7ca1790d1853e177
OBF-20-Pet Dog-Orange Battlefoil-Ethan Petry Debut-FIRE|381b991356f8e947
OBF-21-Blockhale-Orange Battlefoil-Kevin McHale Debut-FIRE|3623fcc39328295f
OBF-21-Goofin' Off-Orange Battlefoil-Adrián Beltré Debut-FIRE|b809d6696947275d
OBF-21-Windmill-Orange Battlefoil-Dominique Wilkins Debut-FIRE|61c946d8996cb3b3
OBF-22-Boom-Orange Battlefoil-Boomer Esiason Debut-FIRE|d267d05846d839e7
OBF-22-Mr. October-Orange Battlefoil-Reggie Jackson Debut-FIRE|f2a1c94b5206addd
OBF-22-Timmy-Orange Battlefoil-Tim Brown Debut-FIRE|70a3d6c333870d5d
OBF-23-Cameleon-Orange Battlefoil-Cameron Brink Debut-FIRE|dc0d701e83f6c959
OBF-23-Palmer-Orange Battlefoil-Jim Palmer Debut-FIRE|96a3d889215e83f7
OBF-23-Tigre-Orange Battlefoil-Miguel Cabrera Unmasked-FIRE|73e996815807e55d
OBF-24-Curaçao Kid-Orange Battlefoil-Anduw Jones Debut-FIRE|706726913372cdcd
OBF-24-Senior-Orange Battlefoil-Ken Griffey Sr. Debut-FIRE|d2293c924769f157
OBF-24-Thighs Man-Orange Battlefoil-Joe Theisman-FIRE|7c295849c3072dfd
OBF-25-Ramponage-Orange Battlefoil-Christie Pearce Rampone Debut-FIRE|d865c929214a5dfd
OBF-25-Rodder-Orange Battlefoil-Rod Smith Debut-FIRE|da0b66295903a7dd
OBF-25-Sterling-Orange Battlefoil-Sterling Sharpe Debut-FIRE|da493909a96e6667
OBF-26-Awesome Dawson-Orange Battlefoil-Andre Dawson Debut-FIRE|d287564b580fa95d
OBF-26-Caveman-Orange Battlefoil-Johnny Damon Debut-FIRE|78718616857379cd
OBF-26-Fingers-Orange Battlefoil-Rollie Fingers Debut-FIRE|b289d2696987875d
OBF-27-Gator-Orange Battlefoil-Steve Spurrier Debut-FIRE|dc8943c7d029a95f
OBF-27-Lady Magic-Orange Battlefoil-Nancy Lieberman Debut-FIRE|3c30cfdc3053c96d
OBF-27-Line-Art-Orange Battlefoil-Matt Leinart Debut-FIRE|7829b8c96623a3dd
OBF-28-ECKS-Orange Battlefoil-Dennis Eckersley Debut-FIRE|83c358e1920eadf7
OBF-28-Hoge-Ball-Orange Battlefoil-Merril Hoge Debut-FIRE|788db06693d86967
OBF-28-Swoopes-Orange Battlefoil-Sheryl Swoopes Debut-FIRE|36a9d823785aa15f
OBF-29-All day-Orange Battlefoil-Adrian Peterson Debut-FIRE|d883702d5b2387dd
OBF-29-InVinceable-Orange Battlefoil-Vince Young Debut-FIRE|d81c98f227595967
OBF-29-Smoke-Orange Battlefoil-Dave Stewart Debut-FIRE|f82dcc693286e1d9
OBF-3-Dr. J-Orange Battlefoil-Julius Erving Debut-FIRE|78b9da0b096127d7
OBF-3-Emmitt-164-Orange Battlefoil-Emmitt Smith Debut-FIRE|728e24f369c99917
OBF-3-Leducky-Orange Battlefoil-First Edition-FIRE|fc23d22978cc8357
OBF-30-Man of Steal-Orange Battlefoil-Vince Coleman Debut-FIRE|9883468bf82d297f
OBF-30-Slash-Orange Battlefoil-Kordell Stewart Debut-FIRE|463cd669395283dd
OBF-30-Smoltzie-Orange Battlefoil-John Smoltz Debut-FIRE|5803f2f9382d875d
OBF-31-Pudge-Orange Battlefoil-Carlton Fisk Debut-FIRE|928d5cf1932ca5d3
OBF-31-Showtime-Orange Battlefoil-First Edition-FIRE|7689d849e28b89dd
OBF-31-Tikoff-Orange Battlefoil-Fred Biletnikoff Debut-FIRE|b09c1873676699cd
OBF-32-Bone-Orange Battlefoil-Jay Buhner Debut-FIRE|f4c3181e035ce5f3
OBF-32-Matata-Orange Battlefoil-First Edition-FIRE|dea9d2636103837d
OBF-32-Vlad the Impaler-Orange Battlefoil-Vladimir Guerrero Sr. Debut-FIRE|72835a79d0892d77
OBF-33-Billhook-Orange Battlefoil-Chauncey Billups Debut-FIRE|f2235ae9a9038775
OBF-33-Gaveler-Orange Battlefoil-First Edition-FIRE|f081d2cb7c23a357
OBF-33-Kurse-Orange Battlefoil-Jevon Kearse Debut-FIRE|4e8f38709753638d
OBF-34-Burrocious-Orange Battlefoil-First Edition-FIRE|3c0bb162e94917f5
OBF-34-Deep Freeze-Orange Battlefoil-George Gervin Debut-FIRE|90a792790978a7e7
OBF-34-Mull & Bones-Orange Battlefoil-Chris Mullin Debut-FIRE|56c9e8a9424eb975
OBF-35-Bells-Orange Battlefoil-George Bell Debut-FIRE|7c8d526bc901a757
OBF-35-Victory-Orange Battlefoil-First Edition-FIRE|4cc3b233e249897f
OBF-35-Woody-Orange Battlefoil-Darren Woodson Debut-FIRE|768574768358ad27
OBF-36-Coopanova-Orange Battlefoil-Cynthia Cooper Debut-FIRE|19a73073b45a4d6d
OBF-36-Rainestorm-Orange Battlefoil-Tim Raines Debut-FIRE|c627d839e48309df
OBF-36-Shrouded-Orange Battlefoil-First Edition-FIRE|5e8998c36c38b357
OBF-37-Hard-Drive-Orange Battlefoil-Tim Hardaway Debut-FIRE|1c537868c759236f
OBF-37-Taze'em-Orange Battlefoil-First Edition-FIRE|3069de0378e1a35f
OBF-37-The Red Baron-Orange Battlefoil-Rick Sutcliffe Debut-FIRE|e2295ada32238ddd
OBF-38-BuckShot-Orange Battlefoil-Buck Showalter Debut-FIRE|d833c6b2197863cd
OBF-38-Caliber-Orange Battlefoil-First Edition-FIRE|3ec75811436da957
OBF-38-JAW-JAW-Orange Battlefoil-Ron Jaworski Debut-FIRE|c6a53325524ba95f
OBF-39-C.C.-Orange Battlefoil-First Edition-FIRE|5a2939a1d647a177
OBF-39-Gar-Orange Battlefoil-Edgar Martinez Debut-FIRE|744387470db1d35d
OBF-39-Haymaker-Orange Battlefoil-Spencer Haywood Debut-FIRE|d6063279a5ccd933
OBF-4-Boz-Orange Battlefoil-Brian Bosworth Debut-FIRE|dca1760bb1430f5d
OBF-4-Freakshow-Orange Battlefoil-Giannis Antetokounmpo Unmasked-FIRE|5e037869f3430dd5
OBF-4-Marino-Orange Battlefoil-Dan Marino Debut-FIRE|b9434c63914fe4d9
OBF-40-Doublecheck-Orange Battlefoil-First Edition-FIRE|92293cc943cead75
OBF-40-JPEG-Orange Battlefoil-Jessica Pegula Debut-FIRE|5683786d932385dd
OBF-40-Tank-Orange Battlefoil-Bo Said So-FIRE|1a6cecc9920b23f7
OBF-41-COBRA-Orange Battlefoil-First Edition-FIRE|b2211ccb871939f7
OBF-41-Captain Hook-Orange Battlefoil-Jack Morris Debut-FIRE|d0a37249d9232ddd
OBF-41-Cobra-Orange Battlefoil-First Edition-FIRE|b2211ccb871939f7
OBF-42-AJax-Orange Battlefoil-First Edition-FIRE|9a89da9e2958c367
OBF-42-Cruze-Control-Orange Battlefoil-First Edition-FIRE|f0a976c30939895f
OBF-42-Hambone-Orange Battlefoil-Jack Ham Debut-FIRE|1829dc79398b8757
OBF-43-Highway to Helton-Orange Battlefoil-Todd Helton Debut-FIRE|d80df1612d5299dd
OBF-43-LeBoss-Orange Battlefoil-First Edition-FIRE|5e2e995269bca643
OBF-43-Processor-Orange Battlefoil-First Edition-FIRE|1a4bdae96d090377
OBF-44-Burner-Orange Battlefoil-First Edition-FIRE|d62ddc2330c9895f
OBF-44-Merlomes-Orange Battlefoil-First Edition-FIRE|b60956da9956e961
OBF-44-Tommy G-Orange Battlefoil-Tom Glavine Debut-FIRE|768bd9618487237d
OBF-45-Chosen-Orange Battlefoil-First Edition-FIRE|4c2d164b66d3996d
OBF-45-Cowboy-Orange Battlefoil-First Edition-FIRE|d4015a6bb1cd8377
OBF-45-Herro-Orange Battlefoil-Tyler Herro Debut-FIRE|7825c3c98933b4dd
OBF-46-Bern Baby, Bern-Orange Battlefoil-Bernie Williams Debut-FIRE|788d5ae3c2093d5d
OBF-46-Midas-Orange Battlefoil-First Edition-FIRE|330996f01e63e957
OBF-46-Yeti-Orange Battlefoil-First Edition-FIRE|dc2b5289e1521bf5
OBF-47-Altitude-Orange Battlefoil-Jozy Altidore Debut-FIRE|d629d8c953232d57
OBF-47-Bison-Orange Battlefoil-First Edition-FIRE|2c67732c96d3612d
OBF-47-Tattoo-Orange Battlefoil-First Edition-FIRE|74a37203d949ad5d
OBF-48-Eraser-Orange Battlefoil-Alysha Clark Debut-FIRE|3cc153c3d22da95d
OBF-48-Superbaby-Orange Battlefoil-First Edition-FIRE|7e099061632bbd57
OBF-48-Wargod-Orange Battlefoil-First Edition-FIRE|5809b6c6e37919c7
OBF-49-Belladonna-Orange Battlefoil-Elena Delle Donne Debut-FIRE|f285cc03c16d3d57
OBF-49-Donny Buckets-Orange Battlefoil-First Edition-FIRE|9c1970e61b632797
OBF-49-Jeesaw-Orange Battlefoil-First Edition-FIRE|d286ad69d20625fd
OBF-5-Barry "Cutback" Sanders-Orange Battlefoil-Barry Sanders Debut-FIRE|9256c8b053ec2777
OBF-5-Cruschman-Orange Battlefoil-Adley Rutshman Debut-FIRE|7cc3d0a9835c3957
OBF-5-Cruze Control-Orange Battlefoil-Elly De La Cruz Unmasked-FIRE|92695ba3708c8d5f
OBF-50-Shells-Orange Battlefoil-Donnie Shell Debut-FIRE|58a1c32df183b575
OBF-50-Tongue-Twister-Orange Battlefoil-First Edition-FIRE|3a434e2173c98d77
OBF-50-Warp-Orange Battlefoil-First Edition-FIRE|792dd6f42c438399
OBF-51-Boston Strongboy-Orange Battlefoil-Jim Rice Debut-FIRE|76079271f8c50d5d
OBF-51-Halo-Orange Battlefoil-First Edition-FIRE|06a95ae3781ba15f
OBF-51-Harpoon-Orange Battlefoil-First Edition-FIRE|5e8d3c661279c917
OBF-52-Eagle-Eye-Orange Battlefoil-First Edition-FIRE|56017c63f95907d5
OBF-52-Mustang-Orange Battlefoil-First Edition-FIRE|d2c9de2e095823e7
OBF-52-Walk The Plank-Orange Battlefoil-Doug Plank Debut-FIRE|b2834a69b91a07f7
OBF-53-Jaybird-Orange Battlefoil-First Edition-FIRE|e08f185c69d96567
OBF-53-Robin Hood-Orange Battlefoil-Robin Yount Debut-FIRE|d289d24d4943a5fd
OBF-53-Turntable-Orange Battlefoil-First Edition-FIRE|f40973633151ad57
OBF-54-Bandelero-Orange Battlefoil-First Edition-FIRE|fc89d82323692577
OBF-54-J-Jetts-Orange Battlefoil-First Edition-FIRE|e4b133333cd2c94d
OBF-54-Santa-Moss-Orange Battlefoil-Santana Moss Debut-FIRE|82ad5223b94b2dd7
OBF-55-Joystick-Orange Battlefoil-Dante Hall Debut-FIRE|94c9d063c3293dd7
OBF-55-Marverati-Orange Battlefoil-First Edition-FIRE|1aa9e8b1784ea95b
OBF-55-Merri-Go-Round-Orange Battlefoil-First Edition-FIRE|d236786923539ccd
OBF-56-Action-Orange Battlefoil-First Edition-FIRE|5ca99243636da557
OBF-56-Perkolator-Orange Battlefoil-Sam Perkins Debut-FIRE|f8c9d86978538355
OBF-56-Shystep-Orange Battlefoil-First Edition-FIRE|e4875278e4d81b67
OBF-57-Ante-de-something T-Orange Battlefoil-Thanasis Antetokounmpo Debut-FIRE|74e31219c9c6a57d
OBF-57-Ram-Orange Battlefoil-First Edition-FIRE|7c8d925309d8e367
OBF-57-Vampire-Orange Battlefoil-First Edition-FIRE|760b3c89d95b2175
OBF-58-Ante-de something K-Orange Battlefoil-Kostas Antetokounmpo Debut-FIRE|482739098d639fdd
OBF-58-Freakshow-Orange Battlefoil-First Edition-FIRE|72b17063b3560dd9
OBF-58-Jeeves-Orange Battlefoil-First Edition-FIRE|6c0356d353c3a95d
OBF-59-Ante-de-something A-Orange Battlefoil-Alex Antetokounmpo Debut-FIRE|f80359a9714c875f
OBF-59-Carroller-Orange Battlefoil-First Edition-FIRE|6e0fd8c97831a157
OBF-59-Lightningrod-Orange Battlefoil-First Edition-FIRE|380fc3f8162b29d7
OBF-6-Allenwrench-Orange Battlefoil-Marcus Allen Debut-FIRE|768bc861b9092d77
OBF-6-Burner-Orange Battlefoil-Jalen Brunson Unmasked-FIRE|9ce962a3e02ba55d
OBF-6-Muggsy-Orange Battlefoil-Muggsy Bogues Debut-FIRE|3699398d1963e457
OBF-60-Bayou-Orange Battlefoil-First Edition-FIRE|c6b99a58297265c7
OBF-60-Draco-Orange Battlefoil-First Edition-FIRE|56635e291947837d
OBF-60-Mr. Clean-Orange Battlefoil-Steve Garvey Debut-FIRE|7ca3c24b292393dd
OBF-61-Cha-Ching-Orange Battlefoil-First Edition-FIRE|f885281b3347d17d
OBF-61-McArmyKnife-Orange Battlefoil-First Edition-FIRE|dc19cad227589967
OBF-61-Rollin'-Orange Battlefoil-Scott Rolen Debut-FIRE|9c81d2a75a4325fd
OBF-62-Game Over-Orange Battlefoil-Éric Gagné Debut-FIRE|d2071ac3982d2ddf
OBF-62-Tigre-Orange Battlefoil-First Edition-FIRE|5ae77602d95a2369
OBF-62-Time-Orange Battlefoil-First Edition-FIRE|dc89b0b34c4b23dd
OBF-63-Cheetah-Orange Battlefoil-First Edition-FIRE|1ed9d6602952b3cd
OBF-63-Fungi-Orange Battlefoil-First Edition-FIRE|7c63dc2156c9a157
OBF-63-PG-D3-Orange Battlefoil-Pierre Garçon Debut-FIRE|5609da79f481835f
OBF-64-Dunker-Orange Battlefoil-John Starks Debut-FIRE|72e987d8480379d7
OBF-64-Spider-Orange Battlefoil-First Edition-FIRE|60af7a0c05f3c397
OBF-64-Wild Beard-Orange Battlefoil-First Edition-FIRE|9223704dcccb3977
OBF-65-Crews-Missle-Orange Battlefoil-First Edition-FIRE|748dd63693588967
OBF-65-Pauldron-Orange Battlefoil-Paula Badosa Debut-FIRE|f02de30ec483397d
OBF-65-Shepherd-Orange Battlefoil-First Edition-FIRE|7609d89963c38977
OBF-66-Game Time-Orange Battlefoil-Jim Boeheim Debut-FIRE|eca3326d4893b15d
OBF-66-Ollie-Orange Battlefoil-First Edition-FIRE|4863789b8366b759
OBF-66-Unibrow-Orange Battlefoil-First Edition-FIRE|d60d1cb2e3589967
OBF-67-Butterfly Sting-Orange Battlefoil-First Edition-FIRE|d6035969702387df
OBF-67-Exterminaber-Orange Battlefoil-First Edition-FIRE|bcdba4a21b1ce465
OBF-67-Tank-Orange Battlefoil-First Edition-FIRE|f669c6035983a55d
OBF-68-Bomber-Orange Battlefoil-First Edition-FIRE|782c98e30959e7a7
OBF-68-Grin-Orange Battlefoil-First Edition-FIRE|1e23f0c9c84b23f7
OBF-68-Maverick-Orange Battlefoil-First Edition-FIRE|7cadd2e3c803a15d
OBF-69-Bammer-Orange Battlefoil-First Edition-FIRE|7283e869d3522d5d
OBF-69-Juice-Orange Battlefoil-First Edition-FIRE|e225369a0d5b61e7
OBF-69-Mad Scientist-Orange Battlefoil-First Edition-FIRE|5629e983d2192ddd
OBF-7-Spudnick-Orange Battlefoil-Spudd Webb Debut-FIRE|4b2f5c10a7c91977
OBF-7-Star-Bach-Orange Battlefoil-Roger Staubach Debut-FIRE|d24374a1d1790bd7
OBF-7-Unanimous Sandman-Orange Battlefoil-Mariano Rivera Debut-FIRE|522926a5d3d62d5d
OBF-70-Alexander the Great-Orange Battlefoil-First Edition-FIRE|c661f8294853ad7d
OBF-70-Attak-Orange Battlefoil-First Edition-FIRE|d88636794973b30d
OBF-70-Barreler-Orange Battlefoil-First Edition-FIRE|d26bf8335883235d
OBF-71-ChetMate-Orange Battlefoil-First Edition-FIRE|f61359d31970e18d
OBF-71-Cupid-Orange Battlefoil-First Edition-FIRE|f8c37229e063895f
OBF-71-PB Buckets-Orange Battlefoil-First Edition-FIRE|7c71724b5883a17d
OBF-72-Javalanche-Orange Battlefoil-First Edition-FIRE|dac1f00b61e93957
